tgl,ot,lat,lon,depth,mag,remark,strike1,dip1,rake1,strike2,dip2,rake2,kategori_kerusakan
2021-05-03,20:22:37.156,-7.78,112.33,167,3.8,Java - Indonesia,,,,,,,Aman
2021-05-03,03:23:55.590,-7.34,106.58,91,2.9,Java - Indonesia,,,,,,,Aman
2021-05-04,14:02:57.283,-7.65,106.11,10,4.0,Java - Indonesia,,,,,,,Aman
2021-05-05,14:12:45.274,-7.93,117.56,11,2.5,Bali Sea,,,,,,,Aman
2021-05-05,12:40:48.681,-7.82,106.81,10,3.9,Java - Indonesia,,,,,,,Aman
2021-05-06,17:47:27.508,-7.78,106.97,25,3.1,Java - Indonesia,,,,,,,Aman
2021-05-07,19:57:46.067,-8.33,106.83,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-05-07,19:23:11.736,-9.51,113.37,10,2.6,South of Java - Indonesia,,,,,,,Aman
2021-05-07,19:07:05.110,-8.27,106.84,10,4.2,South of Java - Indonesia,,,,,,,Aman
2021-05-07,17:57:18.044,-7.51,105.86,10,3.5,Java - Indonesia,,,,,,,Aman
2021-05-07,11:56:51.165,-7.99,107.49,21,2.3,Java - Indonesia,,,,,,,Aman
2021-05-08,23:39:44.614,-8.2,106.92,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-05-08,05:24:42.542,-7.73,106.92,25,2.8,Java - Indonesia,,,,,,,Aman
2021-05-08,00:11:52.729,-6.73,108.93,122,3.6,Java - Indonesia,,,,,,,Aman
2021-05-09,18:09:27.773,-7.82,107.26,23,4.1,Java - Indonesia,,,,,,,Aman
2021-05-09,08:50:51.310,-8.33,107.21,10,3.1,Java - Indonesia,,,,,,,Aman
2021-05-09,05:42:04.396,-7.99,106.89,16,3.3,Java - Indonesia,,,,,,,Aman
2021-05-09,04:00:22.012,-8.0,107.04,16,2.9,Java - Indonesia,,,,,,,Aman
2021-05-10,06:53:49.787,-7.73,106.95,28,2.9,Java - Indonesia,,,,,,,Aman
2021-05-11,21:20:16.638,-9.59,113.0,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-05-11,16:23:31.145,-7.84,107.27,28,3.4,Java - Indonesia,,,,,,,Aman
2021-05-11,10:09:34.375,-9.1,113.78,10,3.6,South of Java - Indonesia,,,,,,,Aman
2021-05-13,15:07:01.673,-8.69,110.01,10,3.7,Java - Indonesia,,,,,,,Aman
2021-05-14,08:56:23.229,-8.05,107.88,22,3.6,Java - Indonesia,,,,,,,Aman
2021-05-15,20:05:35.202,-6.55,106.23,99,3.0,Java - Indonesia,,,,,,,Aman
2021-05-16,06:10:03.013,-8.04,107.88,27,3.1,Java - Indonesia,,,,,,,Aman
2021-05-16,03:22:49.073,-7.98,106.98,14,3.0,Java - Indonesia,,,,,,,Aman
2021-05-17,19:15:57.499,-9.45,113.18,10,4.2,South of Java - Indonesia,,,,,,,Aman
2021-05-17,06:34:44.991,-8.14,107.91,17,3.7,Java - Indonesia,,,,,,,Aman
2021-05-17,05:38:28.127,-9.65,112.9,10,3.9,South of Java - Indonesia,,,,,,,Aman
2021-05-19,15:31:10.939,-7.11,107.42,10,2.7,Java - Indonesia,,,,,,,Aman
2021-05-19,13:23:43.555,-8.82,113.0,35,3.3,Java - Indonesia,,,,,,,Aman
2021-05-20,12:06:08.444,-8.84,110.22,10,3.2,Java - Indonesia,,,,,,,Aman
2021-05-21,17:10:51.800,-8.88,111.08,10,2.9,Java - Indonesia,,,,,,,Aman
2021-05-21,13:15:21.754,-8.85,112.39,31,3.1,Java - Indonesia,,,,,,,Aman
2021-05-21,12:40:39.744,-8.84,112.14,13,3.0,Java - Indonesia,,,,,,,Aman
2021-05-21,12:31:30.710,-8.75,112.32,79,3.1,Java - Indonesia,,,,,,,Aman
2021-05-21,12:09:22.936,-8.68,112.31,115,5.8,Java - Indonesia,152.0,77.0,57.2,42.8,35.0,156.9,Kerusakan Ringan
2021-05-21,12:09:22.936,-8.68,112.31,115,5.8,Java - Indonesia,,,,,,,Kerusakan Ringan
2021-05-21,10:08:26.454,-7.82,111.62,128,2.8,Java - Indonesia,,,,,,,Aman
2021-05-22,15:47:17.897,-8.22,107.2,10,4.7,Java - Indonesia,,,,,,,Aman
2021-05-23,03:10:08.646,-7.59,106.77,35,2.8,Java - Indonesia,,,,,,,Aman
2021-05-24,21:36:32.781,-7.52,106.41,67,4.3,Java - Indonesia,,,,,,,Aman
2021-05-24,16:41:29.658,-7.48,106.73,34,2.9,Java - Indonesia,,,,,,,Aman
2021-05-24,13:10:24.717,-7.69,106.59,28,2.8,Java - Indonesia,,,,,,,Aman
2021-05-24,12:02:00.431,-7.0,106.56,128,3.4,Java - Indonesia,,,,,,,Aman
2021-05-24,01:39:43.126,-8.82,110.24,12,3.4,Java - Indonesia,,,,,,,Aman
2021-05-25,02:10:53.584,-7.09,109.95,10,3.3,Java - Indonesia,,,,,,,Aman
2021-05-26,16:00:57.333,-7.08,109.95,10,2.8,Java - Indonesia,,,,,,,Aman
2021-05-26,15:11:29.707,-9.18,110.61,10,3.8,South of Java - Indonesia,,,,,,,Aman
2021-05-27,12:28:56.472,-7.35,107.32,129,2.6,Java - Indonesia,,,,,,,Aman
2021-05-27,04:17:58.791,-7.7,105.73,28,3.9,Java - Indonesia,,,,,,,Aman
2021-05-27,03:55:24.578,-7.01,105.46,15,3.6,Java - Indonesia,,,,,,,Aman
2021-05-27,03:43:45.839,-7.1,107.28,185,2.3,Java - Indonesia,,,,,,,Aman
2021-05-28,20:02:44.265,-7.63,106.68,25,3.9,Java - Indonesia,,,,,,,Aman
2021-05-28,14:39:49.760,-8.05,107.06,10,3.2,Java - Indonesia,,,,,,,Aman
2021-05-28,03:18:54.140,-8.74,111.57,27,2.9,Java - Indonesia,,,,,,,Aman
2021-05-29,04:45:34.500,-7.95,117.52,10,3.0,Bali Sea,,,,,,,Aman
2021-05-29,02:24:45.882,-7.09,106.78,129,3.2,Java - Indonesia,,,,,,,Aman
2021-05-29,00:12:30.352,-8.91,112.47,37,4.0,Java - Indonesia,,,,,,,Aman
2021-05-30,03:19:37.711,-7.39,105.87,39,4.0,Java - Indonesia,,,,,,,Aman
2021-05-31,07:33:33.084,-7.95,117.9,21,3.9,Bali Sea,,,,,,,Aman
2021-05-31,03:24:31.615,-8.6,113.0,85,4.2,Java - Indonesia,,,,,,,Aman
2021-06-01,04:01:22.815,-7.69,111.39,10,3.2,Java - Indonesia,,,,,,,Aman
2021-06-01,00:06:52.703,-7.44,106.23,24,3.4,Java - Indonesia,,,,,,,Aman
2021-06-02,17:53:46.376,-7.95,117.84,26,3.3,Bali Sea,,,,,,,Aman
2021-06-02,17:33:10.641,-8.09,107.1,18,2.8,Java - Indonesia,,,,,,,Aman
2021-06-03,18:51:01.468,-7.97,117.58,22,2.3,Bali Sea,,,,,,,Aman
2021-06-04,15:09:35.243,-7.97,117.92,25,3.2,Bali Sea,,,,,,,Aman
2021-06-05,23:18:17.944,-8.65,113.1,126,3.2,Java - Indonesia,,,,,,,Aman
2021-06-05,18:18:24.313,-7.92,107.03,10,4.8,Java - Indonesia,,,,,,,Aman
2021-06-05,17:58:33.224,-7.88,117.54,15,3.4,Bali Sea,,,,,,,Aman
2021-06-05,17:02:27.836,-8.81,110.75,10,2.7,Java - Indonesia,,,,,,,Aman
2021-06-05,15:06:42.990,-9.57,112.83,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-06-05,14:51:59.897,-6.8,107.13,10,3.2,Java - Indonesia,125.4,75.5,66.5,5.62,27.4,147.2,Aman
2021-06-05,14:51:59.897,-6.8,107.13,10,3.2,Java - Indonesia,,,,,,,Aman
2021-06-05,05:47:41.845,-6.95,106.99,10,3.0,Java - Indonesia,,,,,,,Aman
2021-06-06,17:42:36.833,-7.69,106.95,26,2.4,Java - Indonesia,,,,,,,Aman
2021-06-06,01:15:35.760,-7.99,111.95,152,3.6,Java - Indonesia,,,,,,,Aman
2021-06-07,22:50:45.732,-7.06,105.71,38,3.0,Java - Indonesia,,,,,,,Aman
2021-06-07,17:28:50.542,-8.69,112.34,95,4.4,Java - Indonesia,,,,,,,Aman
2021-06-07,09:02:21.779,-6.9,106.39,15,2.9,Java - Indonesia,,,,,,,Aman
2021-06-07,00:18:16.511,-7.0,107.68,142,3.0,Java - Indonesia,,,,,,,Aman
2021-06-08,17:27:47.650,-7.56,106.44,33,3.3,Java - Indonesia,,,,,,,Aman
2021-06-08,13:56:15.809,-7.82,107.02,21,3.3,Java - Indonesia,,,,,,,Aman
2021-06-08,07:16:05.918,-7.82,117.34,20,2.6,Bali Sea,,,,,,,Aman
2021-06-09,02:39:15.802,-7.03,105.41,15,3.4,Java - Indonesia,,,,,,,Aman
2021-06-11,20:58:41.480,-6.72,113.75,13,3.4,Java - Indonesia,,,,,,,Aman
2021-06-11,13:19:09.462,-8.18,107.87,15,3.3,Java - Indonesia,,,,,,,Aman
2021-06-11,12:27:43.775,-8.13,107.9,18,3.5,Java - Indonesia,,,,,,,Aman
2021-06-11,11:22:32.716,-9.45,112.9,10,3.3,South of Java - Indonesia,,,,,,,Aman
2021-06-11,04:47:15.673,-9.32,112.7,10,3.5,South of Java - Indonesia,,,,,,,Aman
2021-06-12,03:45:23.205,-7.14,108.85,10,3.2,Java - Indonesia,,,,,,,Aman
2021-06-12,00:51:20.553,-8.93,111.21,46,3.2,Java - Indonesia,,,,,,,Aman
2021-06-13,07:30:27.045,-8.01,107.33,13,3.9,Java - Indonesia,,,,,,,Aman
2021-06-15,14:01:09.325,-9.92,107.76,10,4.9,South of Java - Indonesia,,,,,,,Aman
2021-06-15,10:11:13.380,-8.12,107.23,10,3.8,Java - Indonesia,,,,,,,Aman
2021-06-16,23:33:50.698,-8.39,110.76,10,3.1,Java - Indonesia,,,,,,,Aman
2021-06-17,20:02:04.376,-8.17,107.08,14,2.7,Java - Indonesia,,,,,,,Aman
2021-06-17,19:32:06.685,-9.02,105.62,14,4.1,South of Java - Indonesia,,,,,,,Aman
2021-06-17,18:46:52.475,-8.94,105.76,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-06-17,08:06:55.842,-7.82,107.04,12,2.9,Java - Indonesia,,,,,,,Aman
2021-06-17,07:12:20.976,-8.34,109.06,35,3.5,Java - Indonesia,,,,,,,Aman
2021-06-18,21:00:27.597,-7.92,116.41,10,2.2,Bali Sea,,,,,,,Aman
2021-06-18,19:19:21.929,-8.88,110.89,10,4.1,Java - Indonesia,,,,,,,Aman
2021-06-18,18:39:12.499,-7.33,107.56,10,1.9,Java - Indonesia,,,,,,,Aman
2021-06-19,10:14:30.329,-7.65,107.57,19,3.0,Java - Indonesia,,,,,,,Aman
2021-06-20,20:53:17.956,-8.12,107.89,21,4.0,Java - Indonesia,,,,,,,Aman
2021-06-20,16:11:59.133,-7.03,107.23,10,3.3,Java - Indonesia,,,,,,,Aman
2021-06-20,13:30:54.311,-8.13,107.9,24,4.0,Java - Indonesia,,,,,,,Aman
2021-06-21,01:55:57.221,-8.6,107.92,10,4.6,Java - Indonesia,,,,,,,Aman
2021-06-21,01:01:34.177,-8.55,108.47,17,4.6,Java - Indonesia,167.6,65.8,73.8,22.84,28.9,121.7,Aman
2021-06-21,01:01:34.177,-8.55,108.47,17,4.6,Java - Indonesia,,,,,,,Aman
2021-06-22,10:15:53.858,-7.96,106.97,18,3.1,Java - Indonesia,,,,,,,Aman
2021-06-23,07:06:46.064,-8.33,112.36,120,3.6,Java - Indonesia,,,,,,,Aman
2021-06-24,19:29:36.408,-8.86,109.79,10,3.0,Java - Indonesia,,,,,,,Aman
2021-06-24,05:56:39.925,-8.35,107.76,10,3.7,Java - Indonesia,,,,,,,Aman
2021-06-24,03:08:23.331,-7.93,116.63,10,2.9,Bali Sea,,,,,,,Aman
2021-06-25,11:52:33.300,-8.91,111.4,33,3.0,Java - Indonesia,,,,,,,Aman
2021-06-26,00:10:00.711,-7.75,106.94,25,3.0,Java - Indonesia,,,,,,,Aman
2021-06-27,22:15:29.011,-8.54,110.59,59,5.1,Java - Indonesia,248.9,47.9,142.2,6.41,62.9,48.9,Aman
2021-06-27,22:15:29.011,-8.54,110.59,59,5.1,Java - Indonesia,,,,,,,Aman
2021-06-27,17:55:20.069,-7.47,106.22,53,3.0,Java - Indonesia,,,,,,,Aman
2021-06-27,03:23:53.258,-7.24,107.71,11,2.5,Java - Indonesia,,,,,,,Aman
2021-06-28,14:24:20.732,-7.94,117.66,15,3.3,Bali Sea,,,,,,,Aman
2021-06-29,21:47:01.929,-9.9,107.44,24,3.7,South of Java - Indonesia,,,,,,,Aman
2021-06-29,17:19:39.998,-4.15,117.71,10,3.6,Java Sea,,,,,,,Aman
2021-06-29,07:34:02.782,-8.0,117.61,22,2.5,Bali Sea,,,,,,,Aman
2021-06-30,23:40:34.428,-8.24,107.81,10,3.0,Java - Indonesia,,,,,,,Aman
2021-06-30,13:44:07.080,-10.21,111.61,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-06-30,05:56:28.785,-10.46,111.65,10,4.2,South of Java - Indonesia,,,,,,,Aman
2021-07-01,23:48:56.267,-8.45,108.5,18,3.6,Java - Indonesia,,,,,,,Aman
2021-07-01,08:34:27.957,-8.26,107.21,10,3.2,Java - Indonesia,,,,,,,Aman
2021-07-01,02:28:10.436,-7.15,106.0,76,3.7,Java - Indonesia,,,,,,,Aman
2021-07-02,14:04:45.741,-8.41,109.24,34,2.9,Java - Indonesia,,,,,,,Aman
2021-07-02,13:53:44.388,-8.56,113.79,79,2.8,Java - Indonesia,,,,,,,Aman
2021-07-03,11:20:31.916,-7.79,106.13,19,3.0,Java - Indonesia,,,,,,,Aman
2021-07-03,11:00:18.621,-7.59,106.16,29,3.6,Java - Indonesia,,,,,,,Aman
2021-07-03,06:57:59.605,-7.7,106.12,10,3.6,Java - Indonesia,,,,,,,Aman
2021-07-03,06:48:58.948,-7.64,106.53,16,3.2,Java - Indonesia,,,,,,,Aman
2021-07-04,15:54:24.335,-8.18,107.75,14,3.0,Java - Indonesia,,,,,,,Aman
2021-07-04,12:35:03.969,-9.3,113.32,10,3.3,South of Java - Indonesia,,,,,,,Aman
2021-07-04,03:09:46.126,-7.91,117.68,18,2.8,Bali Sea,,,,,,,Aman
2021-07-04,02:32:32.226,-7.97,117.66,16,2.3,Bali Sea,,,,,,,Aman
2021-07-04,01:47:31.121,-9.06,111.28,10,3.1,South of Java - Indonesia,,,,,,,Aman
2021-07-05,16:01:50.559,-8.89,112.46,30,3.7,Java - Indonesia,,,,,,,Aman
2021-07-07,12:20:13.075,-7.85,107.26,26,3.3,Java - Indonesia,,,,,,,Aman
2021-07-08,21:28:49.476,-8.29,107.88,15,3.9,Java - Indonesia,,,,,,,Aman
2021-07-08,11:28:38.810,-9.16,112.93,20,4.6,South of Java - Indonesia,113.4,89.5,96.7,207.9,6.7,4.5,Aman
2021-07-08,11:28:38.810,-9.16,112.93,20,4.6,South of Java - Indonesia,,,,,,,Aman
2021-07-08,09:26:28.281,-8.99,111.78,10,4.0,Java - Indonesia,,,,,,,Aman
2021-07-09,20:52:42.382,-7.18,106.68,66,3.1,Java - Indonesia,,,,,,,Aman
2021-07-09,12:29:22.414,-7.23,107.74,10,3.2,Java - Indonesia,,,,,,,Aman
2021-07-10,06:04:42.632,-8.42,112.31,119,4.0,Java - Indonesia,,,,,,,Aman
2021-07-11,22:25:40.972,-9.2,111.29,10,3.1,South of Java - Indonesia,,,,,,,Aman
2021-07-11,18:33:38.307,-9.42,112.71,10,3.5,South of Java - Indonesia,,,,,,,Aman
2021-07-11,13:08:39.617,-7.62,117.7,254,3.4,Bali Sea,,,,,,,Aman
2021-07-11,09:54:22.342,-7.88,107.51,31,3.6,Java - Indonesia,,,,,,,Aman
2021-07-11,08:23:53.295,-8.35,108.97,22,3.3,Java - Indonesia,,,,,,,Aman
2021-07-11,02:11:47.144,-7.94,117.38,12,2.4,Bali Sea,,,,,,,Aman
2021-07-12,23:58:14.762,-7.73,107.51,10,3.1,Java - Indonesia,,,,,,,Aman
2021-07-12,06:30:37.900,-6.42,106.02,147,5.2,Java - Indonesia,183.6,54.8,82.1,17.17,35.9,101.1,Aman
2021-07-12,06:30:37.900,-6.42,106.02,147,5.2,Java - Indonesia,,,,,,,Aman
2021-07-13,18:16:08.610,-6.95,107.89,10,2.1,Java - Indonesia,,,,,,,Aman
2021-07-13,17:24:30.832,-8.49,109.15,11,3.6,Java - Indonesia,,,,,,,Aman
2021-07-13,14:52:31.261,-8.68,112.31,86,3.6,Java - Indonesia,,,,,,,Aman
2021-07-14,11:05:30.738,-8.38,109.02,29,3.6,Java - Indonesia,,,,,,,Aman
2021-07-14,03:15:34.848,-7.31,106.67,97,3.6,Java - Indonesia,,,,,,,Aman
2021-07-15,12:48:13.091,-9.32,113.02,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-07-15,09:54:05.821,-7.12,105.38,10,4.0,Java - Indonesia,,,,,,,Aman
2021-07-16,04:04:38.505,-7.85,117.38,10,2.6,Bali Sea,,,,,,,Aman
2021-07-17,14:24:19.376,-7.43,114.4,10,2.6,Bali Sea,,,,,,,Aman
2021-07-18,23:49:12.379,-7.84,107.29,25,4.1,Java - Indonesia,,,,,,,Aman
2021-07-20,14:24:12.895,-8.53,105.4,17,3.4,South of Java - Indonesia,,,,,,,Aman
2021-07-20,04:13:27.426,-8.22,110.95,133,3.6,Java - Indonesia,,,,,,,Aman
2021-07-22,17:14:52.576,-7.23,108.67,10,3.7,Java - Indonesia,,,,,,,Aman
2021-07-24,17:33:25.694,-9.02,109.86,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-07-28,19:22:11.660,-8.42,109.61,41,3.5,Java - Indonesia,,,,,,,Aman
2021-07-28,11:56:22.863,-8.58,112.99,127,3.8,Java - Indonesia,,,,,,,Aman
2021-07-28,08:24:47.409,-8.88,110.11,10,3.9,Java - Indonesia,,,,,,,Aman
2021-07-28,07:46:47.897,-8.88,111.44,10,3.8,Java - Indonesia,,,,,,,Aman
2021-07-29,17:49:08.066,-8.91,111.45,10,3.7,Java - Indonesia,,,,,,,Aman
2021-07-29,08:34:08.237,-9.63,113.85,17,3.3,South of Java - Indonesia,,,,,,,Aman
2021-08-01,12:56:03.121,-7.62,116.36,337,4.5,Bali Sea,,,,,,,Aman
2021-08-02,12:49:37.960,-7.53,105.97,10,3.6,Java - Indonesia,,,,,,,Aman
2021-08-02,00:48:37.959,-7.77,109.38,167,4.2,Java - Indonesia,,,,,,,Aman
2021-08-04,08:18:07.041,-7.11,106.27,53,3.2,Java - Indonesia,,,,,,,Aman
2021-08-04,05:31:13.897,-9.66,112.81,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-08-08,10:30:22.473,-7.85,107.28,23,4.1,Java - Indonesia,,,,,,,Aman
2021-08-09,15:34:18.884,-7.95,106.92,14,3.0,Java - Indonesia,,,,,,,Aman
2021-08-09,14:36:01.531,-8.32,109.0,66,4.8,Java - Indonesia,100.0,63.0,90.5,278.85,27.0,88.9,Aman
2021-08-09,14:36:01.531,-8.32,109.0,66,4.8,Java - Indonesia,,,,,,,Aman
2021-08-09,05:44:24.631,-8.84,111.3,10,3.7,Java - Indonesia,,,,,,,Aman
2021-08-10,23:59:36.326,-8.7,110.28,10,3.3,Java - Indonesia,,,,,,,Aman
2021-08-10,23:26:47.451,-8.76,110.99,10,3.4,Java - Indonesia,,,,,,,Aman
2021-08-10,21:07:38.019,-8.72,110.47,10,2.7,Java - Indonesia,,,,,,,Aman
2021-08-10,19:13:44.096,-9.21,110.39,10,3.5,South of Java - Indonesia,,,,,,,Aman
2021-08-10,18:57:12.673,-9.17,110.28,10,3.2,South of Java - Indonesia,,,,,,,Aman
2021-08-10,18:54:10.905,-9.17,110.37,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-08-10,18:02:30.758,-9.19,110.36,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-08-10,17:50:04.591,-9.17,110.34,10,3.3,South of Java - Indonesia,,,,,,,Aman
2021-08-10,17:43:18.218,-9.25,110.35,10,3.3,South of Java - Indonesia,,,,,,,Aman
2021-08-10,17:38:34.645,-9.15,110.36,10,3.1,South of Java - Indonesia,,,,,,,Aman
2021-08-10,17:35:28.079,-9.11,110.4,10,4.3,South of Java - Indonesia,,,,,,,Aman
2021-08-10,17:29:16.897,-9.24,110.36,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-08-10,17:26:52.252,-9.24,110.33,10,3.6,South of Java - Indonesia,,,,,,,Aman
2021-08-10,17:01:11.912,-9.35,110.04,10,3.2,South of Java - Indonesia,,,,,,,Aman
2021-08-10,16:43:53.103,-9.01,110.41,10,3.5,South of Java - Indonesia,,,,,,,Aman
2021-08-10,16:33:27.171,-9.09,110.32,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-08-10,16:30:16.145,-9.16,110.37,10,3.9,South of Java - Indonesia,,,,,,,Aman
2021-08-10,16:21:55.525,-9.24,110.39,10,4.3,South of Java - Indonesia,,,,,,,Aman
2021-08-11,05:57:56.841,-9.0,110.4,10,3.8,South of Java - Indonesia,,,,,,,Aman
2021-08-13,17:46:22.773,-9.0,112.62,10,3.5,Java - Indonesia,,,,,,,Aman
2021-08-13,13:45:30.003,-7.9,107.23,10,3.0,Java - Indonesia,,,,,,,Aman
2021-08-13,11:42:52.420,-8.6,109.12,10,3.1,Java - Indonesia,,,,,,,Aman
2021-08-13,10:40:31.399,-8.95,109.87,10,4.4,Java - Indonesia,,,,,,,Aman
2021-08-14,00:37:00.130,-7.44,106.12,33,3.7,Java - Indonesia,,,,,,,Aman
2021-08-16,23:05:11.386,-9.36,113.13,10,3.6,South of Java - Indonesia,,,,,,,Aman
2021-08-16,19:54:50.202,-8.2,106.86,10,3.0,South of Java - Indonesia,,,,,,,Aman
2021-08-16,07:00:57.137,-8.51,112.1,108,3.3,Java - Indonesia,,,,,,,Aman
2021-08-16,05:39:30.150,-9.3,113.24,10,3.6,South of Java - Indonesia,,,,,,,Aman
2021-08-16,02:23:12.889,-8.53,111.41,10,3.2,Java - Indonesia,,,,,,,Aman
2021-08-17,13:45:21.774,-7.85,106.79,10,3.2,Java - Indonesia,,,,,,,Aman
2021-08-17,13:33:45.286,-8.05,106.71,12,3.5,South of Java - Indonesia,,,,,,,Aman
2021-08-17,04:49:15.857,-8.35,107.6,10,4.5,Java - Indonesia,,,,,,,Aman
2021-08-18,15:43:43.336,-8.29,107.76,10,2.7,Java - Indonesia,,,,,,,Aman
2021-08-19,20:07:40.975,-7.46,106.8,108,4.2,Java - Indonesia,,,,,,,Aman
2021-08-20,20:26:45.283,-8.48,110.35,48,3.2,Java - Indonesia,,,,,,,Aman
2021-08-20,18:33:45.381,-7.97,117.09,10,2.3,Bali Sea,,,,,,,Aman
2021-08-20,18:26:12.647,-8.15,107.61,18,2.8,Java - Indonesia,,,,,,,Aman
2021-08-20,15:00:48.419,-7.11,107.49,19,2.9,Java - Indonesia,,,,,,,Aman
2021-08-20,14:50:59.838,-7.83,117.49,13,2.7,Bali Sea,,,,,,,Aman
2021-08-21,10:55:14.682,-9.44,113.92,73,3.0,South of Java - Indonesia,,,,,,,Aman
2021-08-22,21:13:04.875,-8.28,107.6,10,4.9,Java - Indonesia,,,,,,,Aman
2021-08-22,16:35:23.404,-8.89,111.17,22,3.4,Java - Indonesia,,,,,,,Aman
2021-08-24,22:58:01.828,-8.24,107.88,14,3.3,Java - Indonesia,,,,,,,Aman
2021-08-25,19:18:12.713,-7.95,117.84,24,3.6,Bali Sea,,,,,,,Aman
2021-08-25,04:29:51.327,-10.52,113.63,17,4.7,South of Java - Indonesia,,,,,,,Aman
2021-08-27,20:14:54.529,-7.23,106.14,30,3.0,Java - Indonesia,,,,,,,Aman
2021-08-27,06:20:34.839,-7.8,106.5,10,3.6,Java - Indonesia,,,,,,,Aman
2021-08-29,16:43:12.065,-7.26,107.6,10,2.0,Java - Indonesia,,,,,,,Aman
2021-08-29,13:27:46.225,-7.81,107.3,28,3.1,Java - Indonesia,,,,,,,Aman
2021-08-29,13:13:19.048,-7.77,117.47,20,2.9,Bali Sea,,,,,,,Aman
2021-08-29,07:37:07.622,-8.45,108.46,11,3.6,Java - Indonesia,,,,,,,Aman
2021-08-30,13:03:35.261,-7.89,117.69,20,4.4,Bali Sea,,,,,,,Aman
2021-08-31,11:11:57.149,-7.71,106.62,19,2.9,Java - Indonesia,,,,,,,Aman
2021-08-31,07:53:58.227,-8.87,111.9,23,3.5,Java - Indonesia,,,,,,,Aman
2021-09-01,14:45:28.712,-8.95,113.03,20,3.6,Java - Indonesia,,,,,,,Aman
2021-09-02,02:28:36.616,-8.97,111.25,10,3.6,Java - Indonesia,,,,,,,Aman
2021-09-03,23:57:59.252,-7.92,106.64,13,3.0,Java - Indonesia,,,,,,,Aman
2021-09-03,23:06:13.353,-8.08,107.87,22,3.1,Java - Indonesia,,,,,,,Aman
2021-09-03,15:23:55.627,-7.96,117.54,17,2.4,Bali Sea,,,,,,,Aman
2021-09-03,12:55:35.301,-9.38,113.28,24,3.8,South of Java - Indonesia,,,,,,,Aman
2021-09-04,09:31:19.245,-7.36,106.14,28,3.8,Java - Indonesia,,,,,,,Aman
2021-09-04,07:29:00.130,-9.49,113.04,10,4.8,South of Java - Indonesia,,,,,,,Aman
2021-09-06,08:55:45.835,-7.17,106.19,30,2.8,Java - Indonesia,,,,,,,Aman
2021-09-09,22:39:19.043,-8.94,112.34,90,3.7,Java - Indonesia,,,,,,,Aman
2021-09-09,12:26:19.603,-8.58,112.25,102,3.6,Java - Indonesia,,,,,,,Aman
2021-09-09,09:42:47.160,-7.51,109.18,223,3.6,Java - Indonesia,,,,,,,Aman
2021-09-09,03:25:31.003,-10.35,113.36,10,4.2,South of Java - Indonesia,,,,,,,Aman
2021-09-10,13:40:34.127,-7.57,106.49,81,2.8,Java - Indonesia,,,,,,,Aman
2021-09-11,11:14:21.568,-8.57,110.34,41,3.2,Java - Indonesia,,,,,,,Aman
2021-09-13,14:09:35.859,-8.1,107.2,12,3.6,Java - Indonesia,,,,,,,Aman
2021-09-14,09:14:35.036,-7.11,105.51,10,4.1,Java - Indonesia,,,,,,,Aman
2021-09-14,09:08:42.461,-8.15,107.91,16,4.4,Java - Indonesia,,,,,,,Aman
2021-09-15,16:09:20.653,-7.7,106.59,20,3.6,Java - Indonesia,,,,,,,Aman
2021-09-18,23:38:52.151,-7.52,106.76,44,4.8,Java - Indonesia,,,,,,,Aman
2021-09-18,21:24:02.403,-7.0,105.36,14,3.9,Java - Indonesia,,,,,,,Aman
2021-09-18,01:49:18.144,-8.41,108.94,20,3.6,Java - Indonesia,,,,,,,Aman
2021-09-20,12:42:46.871,-8.82,113.23,107,3.2,Java - Indonesia,,,,,,,Aman
2021-09-20,12:12:21.355,-7.84,107.04,16,2.7,Java - Indonesia,,,,,,,Aman
2021-09-20,11:48:53.548,-8.84,111.18,18,3.3,Java - Indonesia,,,,,,,Aman
2021-09-20,00:35:22.156,-9.38,113.5,10,3.8,South of Java - Indonesia,,,,,,,Aman
2021-09-21,22:26:36.026,-7.96,117.47,276,3.4,Bali Sea,,,,,,,Aman
2021-09-21,12:58:45.939,-8.8,110.29,20,3.2,Java - Indonesia,,,,,,,Aman
2021-09-21,12:21:04.782,-9.39,113.49,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-09-22,18:09:26.790,-7.28,107.52,32,2.2,Java - Indonesia,,,,,,,Aman
2021-09-23,18:23:59.518,-9.11,110.3,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-09-24,19:50:48.382,-10.68,110.94,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-09-24,10:49:59.152,-7.14,106.13,24,3.5,Java - Indonesia,,,,,,,Aman
